,RANK,SEAT CATEGORY,Allotment
11122,23414,OC_GEN_OU,GCTC_CSM
11123,23416,OC_GEN_OU,CBIT_MEC
11124,23417,OC_GEN_UR,VGSE_EEE
11125,23418,SC_GEN_UR,MGIT_CSE
11126,23422,BC_D_GIRLS_OU,MVSR_INF
11127,23424,BC_D_GEN_OU,SNIS_ECE
11128,23425,OC_GIRLS_OU,BREW_ECE
11129,23427,OC_GIRLS_UR,MLID_CSM
11130,23428,EWS_GEN_OU,VJIT_CSE
11131,23429,OC_GEN_UR,MVSR_EEE
11132,23432,OC_CAP_GIRLS_UR(0),CMRG_INF
11133,23433,MUS_GEN_OU,MJCT_AID
11134,23434,ST_GIRLS_OU,VMEG_CSE
11135,23435,BC_B_GIRLS_UR,INDU_CSE
11136,23437,OC_GEN_OU,CMRM_CSM
11137,23440,BC_D_GIRLS_OU,SNIS_ECE
11138,23442,BC_B_GEN_OU,MGIT_INF
11139,23443,SC_GIRLS_OU,BVRW_CSE
11140,23444,OC_GEN_UR,AKIT_CSE
11141,23446,BC_B_GEN_UR,GCTC_CSD
11142,23447,BC_D_GEN_OU,GCTC_CSE
11143,23451,BC_B_GEN_OU,JNTM_CSM
11144,23452,BC_A_GEN_OU,BVRI_CSD
11145,23453,OC_GEN_UR,TCEK_CSE
11146,23455,BC_D_GEN_OU,CMRM_CSE
11147,23456,SC_GEN_OU,MGIT_CSE
11148,23457,BC_D_GIRLS_OU,IARE_INF
11149,23458,EWS_GIRLS_OU,GNIT_CSC
11150,23459,BC_B_GIRLS_UR,SNIS_ECM
11151,23460,OC_GEN_UR,AVNI_CSM
11152,23461,BC_B_GIRLS_OU,VJEC_EEE
11153,23465,EWS_GEN_OU,VJIT_CSD
11154,23468,BC_E_GIRLS_OU,CVRH_INF
11155,23469,BC_D_GIRLS_OU,VJIT_CSE
11156,23470,OC_GEN_UR,MVSR_MEC
11157,23473,BC_B_GIRLS_OU,CMRK_CSE
11158,23476,EWS_GEN_OU,CMRM_CSM
11159,23478,OC_GIRLS_UR,MRTN_CSE
11160,23479,SC_GIRLS_UR,ACEG_CSE
11161,23480,SC_GEN_OU,VJEC_CSB
11162,23481,BC_B_GEN_OU,GURU_CSM
11163,23482,BC_B_GIRLS_UR,SDEW_CSE
11164,23484,BC_B_GIRLS_OU,KITS_CSO
11165,23487,BC_A_GEN_UR,GURU_CSM
11166,23488,OC_GEN_OU,MLRS_CSD
11167,23489,OC_PHO_GEN_OU,MLRS_CSE
11168,23491,BC_D_GEN_UR,CMRG_CSD
11169,23492,BC_D_GEN_OU,GRRR_CIV
11170,23493,OC_PHH_GEN_OU,GURU_INF
11171,23496,OC_GEN_UR,MRTN_ECE
11172,23497,MUS_GEN_OU,MJCT_AID
11173,23499,EWS_GIRLS_OU,GNTW_EEE
11174,23504,BC_D_GIRLS_OU,CVSR_AI
11175,23506,EWS_GEN_OU,MLRD_CSE
11176,23507,BC_B_GEN_OU,IARE_CSI
11177,23509,BC_A_GEN_OU,GRRR_ECE
11178,23510,BC_B_GEN_OU,MTEC_CSM
11179,23512,EWS_GIRLS_UR,CVSR_ECE
11180,23513,BC_B_GEN_OU,VJIT_CSE
11181,23515,OC_GIRLS_UR,MTEC_CSM
11182,23516,SC_GIRLS_UR,JNKR_INF
11183,23517,BC_D_GIRLS_OU,KITS_CSN
11184,23518,OC_CAP_GIRLS_UR(0),STLW_INF
11185,23519,BC_B_GEN_UR,OUCT_CHE
11186,23520,BC_B_GEN_OU,CVSR_INF
11187,23521,OC_GIRLS_OU,JBIT_INF
11188,23523,BC_D_GIRLS_OU,VASV_EEE
11189,23524,BC_B_GEN_OU,MGIT_CSB
11190,23527,SC_GIRLS_OU,VASV_CSE
11191,23528,BC_B_CAP_GIRLS_UR(0),STLW_CSE
11192,23531,BC_D_GEN_OU,MREC_CSE
11193,23532,OC_GEN_UR,MRIT_CSM
11194,23533,EWS_GEN_OU,VJIT_CSD
11195,23536,BC_D_GEN_OU,GNIT_CSE
11196,23538,BC_A_GEN_UR,GCTC_CSD
11197,23541,BC_B_GEN_OU,JNTH_CHE
11198,23542,EWS_GIRLS_OU,VBIT_CSE
11199,23544,BC_D_GEN_OU,BVRI_ECE
11200,23545,OC_GIRLS_UR,MRIT_CSE
11201,23546,BC_B_CAP_GEN_UR(0),CMRN_CSE
11202,23547,EWS_GEN_OU,CMRM_CSE
11203,23550,OC_GIRLS_OU,MRCW_CSD
11204,23551,OC_GEN_OU,MGIT_MCT
11205,23552,OC_GEN_OU,MRTN_CSM
11206,23553,BC_B_GEN_OU,MLRD_CSE
11207,23558,SC_GEN_OU,JNTS_CIV
11208,23563,BC_D_GEN_OU,CMRM_CSM
11209,23566,OC_GIRLS_OU,VBIT_CSM
11210,23568,BC_B_GEN_OU,BVRI_AID
11211,23569,OC_GIRLS_OU,MREC_CSD
11212,23570,BC_D_GIRLS_OU,MRCW_CSE
11213,23572,BC_B_GEN_OU,MRTN_CSE
11214,23574,ST_GEN_OU,VJEC_CSB
11215,23575,OC_GEN_UR,VGWL_CSE
11216,23577,BC_D_GEN_UR,SNIS_ECE
11217,23578,BC_B_GIRLS_OU,CVSR_INF
11218,23579,BC_D_GEN_OU,NGIT_CSM
11219,23581,OC_PHO_GEN_OU,CMRN_CSE
11220,23582,SC_GEN_OU,CVSR_CSE
11221,23585,MUS_GEN_UR,MJCT_MEC
11222,23590,BC_D_GIRLS_OU,VBIT_CSE
11223,23591,OC_GEN_OU,CMRG_CSM
11224,23592,EWS_GEN_UR,MLRD_CSM
11225,23596,OC_GEN_OU,GCTC_CSM
11226,23601,BC_D_GEN_OU,TKRC_CSE
11227,23602,OC_GIRLS_OU,AKIT_ECE
11228,23604,OC_GEN_UR,ACEG_CSE
11229,23605,BC_B_GEN_UR,VJIT_INF
11230,23606,EWS_GEN_OU,IARE_ECE
11231,23607,EWS_GEN_OU,CMRM_CSE
11232,23609,BC_D_GEN_OU,GNIT_CSM
11233,23610,OC_GIRLS_OU,INDU_CSE
11234,23611,OC_GEN_OU,INDU_CSE
11235,23612,BC_B_GIRLS_OU,BREW_INF
11236,23615,BC_B_GIRLS_OU,GNIT_CSE
11237,23616,SC_GEN_OU,VJEC_INF
11238,23617,BC_D_GIRLS_OU,MRCW_CSE
11239,23621,EWS_GIRLS_OU,CMRM_CSE
11240,23623,BC_E_GEN_UR,CMRK_CSE
11241,23624,OC_GEN_OU,CMRM_CSD
11242,23625,OC_GEN_OU,SRYS_CSE
11243,23630,EWS_GEN_OU,SRHP_CSE
11244,23631,BC_D_GEN_OU,VMEG_INF
11245,23632,BC_D_GEN_OU,GURU_CSE
11246,23634,BC_D_GIRLS_OU,STLW_CSE
11247,23636,BC_D_GEN_OU,MLID_CSM
11248,23637,OC_GIRLS_OU,TKRC_CSE
11249,23638,OC_GIRLS_UR,MLRD_CSM
11250,23639,EWS_GEN_UR,VBIT_CSE
11251,23641,BC_E_GEN_UR,MREC_CSM
11252,23643,OC_GIRLS_UR,CMRK_ECE
11253,23644,BC_D_GIRLS_UR,BREW_ECE
11254,23646,BC_B_GEN_OU,MLID_CSE
11255,23648,ST_GEN_OU,KITS_CSE
11256,23650,SC_GEN_OU,KUWL_CSE
11257,23652,EWS_GEN_OU,KITS_ECE
11258,23653,OC_GIRLS_OU,CMRN_CSE
11259,23655,BC_D_GEN_OU,JNTS_CIV
11260,23663,BC_B_GEN_OU,MREC_CSE
11261,23667,ST_GEN_OU,VJEC_CSD
11262,23669,SC_GEN_OU,VASV_ECE
11263,23670,BC_B_GEN_OU,CMRM_CSE
11264,23672,OC_GEN_UR,SIEI_ECE
11265,23673,OC_GEN_OU,MLRS_CSE
11266,23674,BC_D_GEN_OU,KUWL_EEE
11267,23680,BC_D_GIRLS_OU,KITS_CSO
11268,23681,BC_B_GEN_OU,JNTM_CSE
11269,23682,SC_GIRLS_OU,OUCE_MEC
11270,23683,BC_D_GIRLS_OU,MREC_CSC
11271,23684,BC_B_GEN_UR,CMRK_CSC
11272,23687,EWS_GEN_UR,JNKR_ECE
11273,23691,BC_B_PHH_GEN_OU,IARE_CSD
11274,23692,SC_GEN_OU,VASV_INF
11275,23699,EWS_GEN_OU,KITS_ECE
11276,23701,OC_PHV_GIRLS_OU,JNTH_MEC
11277,23704,BC_B_GEN_OU,CVSR_INF
11278,23707,BC_D_GEN_OU,GURU_CSE
11279,23709,SC_GEN_OU,JNTS_CSE
11280,23710,SC_GIRLS_OU,CVSR_CSE
11281,23711,OC_PHH_GEN_OU,CMRM_CSE
11282,23712,OC_GIRLS_OU,CMRM_CSM
11283,23718,ST_GEN_OU,GURU_CSD
11284,23720,BC_D_GEN_UR,SRYS_CSM
11285,23721,BC_B_GIRLS_UR,CBIT_EEE
11286,23722,EWS_GEN_OU,MLID_CSM
11287,23723,SC_GEN_OU,GRRR_CSM
11288,23724,BC_D_GIRLS_OU,BREW_INF
11289,23725,BC_B_GEN_OU,IARE_CSD
11290,23726,EWS_GIRLS_OU,CMRM_CSD
11291,23727,SC_GEN_OU,KMIT_CSE
11292,23731,BC_A_GEN_OU,CVSR_CSE
11293,23737,OC_GIRLS_UR,CHTN_CSE
11294,23740,BC_B_GEN_OU,VBIT_CSE
11295,23742,BC_D_GEN_OU,VASV_MEC
11296,23743,OC_PHO_GEN_OU,VASV_INF
11297,23744,BC_A_GEN_UR,MLID_CSE
11298,23748,MUS_GEN_OU,MJCT_INF
11299,23749,EWS_GIRLS_UR,OUCE_BME
11300,23750,EWS_GIRLS_OU,GNTW_EEE
11301,23751,BC_B_GIRLS_OU,MLID_CSE
11302,23753,OC_GIRLS_UR,SPEC_CSE
11303,23756,BC_B_GEN_UR,JNTH_MET
11304,23757,BC_B_GEN_OU,MLID_CSD
11305,23759,BC_D_GIRLS_OU,CMRG_CSE
11306,23760,SC_GEN_OU,CVRH_CSM
11307,23761,SC_GEN_OU,CBIT_ECE
11308,23762,OC_GEN_UR,CMRG_CSD
11309,23767,BC_D_GIRLS_OU,SNIS_INF
11310,23768,BC_E_GIRLS_UR,GNTW_CST
11311,23769,BC_D_GEN_UR,INDU_CSE
11312,23770,BC_D_GEN_OU,CMRK_ECE
11313,23772,BC_A_GEN_OU,OUCT_CHE
11314,23775,BC_B_GEN_OU,GNIT_CSE
11315,23778,OC_GIRLS_UR,BOSE_ECE
11316,23779,EWS_GIRLS_OU,IARE_CSD
11317,23780,BC_D_GIRLS_OU,MLRS_CSE
11318,23781,BC_B_GEN_OU,SRHP_CSE
11319,23784,BC_B_GEN_OU,MREC_INF
11320,23786,ST_GIRLS_OU,VMEG_CSE
11321,23787,SC_GEN_OU,KUWL_CSE
11322,23789,BC_D_GEN_OU,SNIS_ECE
11323,23790,BC_D_GEN_OU,TKRC_CSE
11324,23791,OC_GIRLS_UR,CMRN_ECE
11325,23795,EWS_GEN_OU,VJEC_EEE
11326,23796,BC_B_GEN_OU,IARE_ECE
11327,23797,OC_GIRLS_OU,BREW_ECE
11328,23799,OC_GIRLS_OU,GCTC_CSM
11329,23802,EWS_GEN_OU,GCTC_CSD
11330,23804,BC_B_PHH_GEN_OU,MLRD_CSE
11331,23805,EWS_GEN_OU,KITS_ECE
11332,23807,SC_GIRLS_UR,GURU_ECE
11333,23810,ST_GEN_UR,MRTN_CSE
11334,23812,BC_B_GEN_OU,GRRR_ECE
11335,23813,BC_D_GEN_OU,KITS_ECE
11336,23814,EWS_GEN_OU,SNIS_ECE
11337,23816,OC_GEN_UR,KTKM_EEE
11338,23817,OC_PHH_GIRLS_OU,STLW_CSE
11339,23818,OC_GEN_UR,CMRN_ECE
11340,23819,OC_GEN_OU,MREC_CSD
11341,23825,BC_A_GEN_OU,CVRH_ECE
11342,23828,ST_GEN_UR,MVSR_ECE
11343,23829,SC_GIRLS_UR,CMRK_CSE
11344,23833,OC_GEN_OU,TKEM_CSE
11345,23834,BC_D_GEN_OU,VMEG_INF
11346,23835,BC_D_GEN_OU,VMEG_INF
11347,23838,BC_D_GEN_OU,GURU_INF
11348,23840,BC_D_GEN_UR,MREC_CSD
11349,23842,MUS_GEN_OU,MJCT_AID
11350,23846,OC_GIRLS_OU,BREW_ECE
11351,23848,BC_B_GIRLS_UR,SNIS_ECE
11352,23849,BC_B_GIRLS_OU,CVSR_INF
11353,23851,OC_GIRLS_OU,MLID_ECE
11354,23852,BC_D_GIRLS_OU,MVSR_INF
11355,23856,BC_B_GEN_OU,GRRR_EEE
11356,23857,SC_GIRLS_OU,GNTW_CSD
11357,23858,BC_A_GEN_UR,KTKM_CSE
11358,23860,OC_GIRLS_OU,ANRK_CSE
11359,23862,EWS_GIRLS_OU,MREC_CSE
11360,23866,OC_GIRLS_OU,TKRC_CSD
11361,23868,EWS_GEN_OU,MLID_CSM
11362,23871,OC_GIRLS_UR,MECS_ECE
11363,23876,BC_B_GEN_OU,MVSR_INF
11364,23877,SC_GEN_UR,JNTH_MET
11365,23878,OC_GIRLS_OU,BREW_ECE
11366,23880,BC_B_GIRLS_OU,GNIT_ECE
11367,23882,BC_B_GEN_OU,IARE_ECE
11368,23884,SC_GEN_UR,KMIT_CSE
11369,23887,BC_D_GEN_OU,MLID_CSE
11370,23888,BC_D_GEN_OU,VASV_MEC
11371,23893,ST_GEN_UR,KITS_CIV
11372,23897,EWS_GEN_OU,JNTM_CSE
11373,23898,BC_B_GEN_OU,JNKR_MEC
11374,23900,SC_GIRLS_OU,KUWL_CSE
11375,23905,BC_B_GEN_OU,KUCE_CSE
11376,23908,BC_B_GEN_OU,KITS_INF
11377,23910,ST_GEN_OU,SNIS_CSE
11378,23914,SC_GEN_OU,CBIT_ECE
11379,23916,ST_PHO_GEN_OU,VMEG_CSM
11380,23917,OC_GIRLS_OU,CMRK_ECE
11381,23927,BC_D_GIRLS_OU,KITS_ECE
11382,23928,BC_B_GIRLS_OU,MRCW_CSE
11383,23933,BC_A_GIRLS_OU,MREC_CSE
11384,23934,BC_A_GEN_UR,CMRN_CSE
11385,23936,BC_D_GEN_OU,VJIT_CSE
11386,23937,ST_GEN_OU,JNTS_ECE
11387,23939,SC_GEN_UR,KITS_ECE
11388,23940,BC_A_GEN_OU,CVSR_CSE
11389,23941,BC_B_GEN_UR,CMRG_CSE
11390,23943,BC_B_CAP_GIRLS_UR(0),CMRG_CSE
11391,23944,OC_PHV_GEN_OU,INDU_CSE
11392,23947,EWS_GIRLS_OU,CMRG_CSE
11393,23950,OC_SG_GEN_OU(0),KITS_CSO
11394,23954,BC_B_GIRLS_UR,GNTW_ECE
11395,23955,OC_GEN_OU,VJEC_MEC
11396,23956,BC_D_GEN_UR,MREC_INF
11397,23958,BC_D_GEN_OU,GURU_CSD
11398,23959,BC_B_GEN_OU,VJEC_MEC
11399,23960,BC_B_GIRLS_OU,JNTH_CIV
11400,23961,EWS_GEN_OU,JNTM_CSE
11401,23964,BC_B_GEN_OU,VJIT_CSE
11402,23966,BC_A_GEN_OU,CVSR_AI
11403,23968,SC_GIRLS_OU,BVRI_CSE
11404,23970,OC_GIRLS_OU,MREW_CSE
11405,23972,OC_GIRLS_OU,INDU_CSM
11406,23974,BC_A_GEN_OU,JNTM_CSM
11407,23975,BC_E_GEN_OU,GNIT_CSE
11408,23976,EWS_GIRLS_OU,CBIT_EEE
11409,23979,BC_E_GEN_UR,MLID_CSM
11410,23981,OC_PHO_GIRLS_OU,VJIT_CSE
11411,23983,BC_A_GEN_OU,MREC_CSE
11412,23984,BC_B_GEN_OU,CBIT_MEC
11413,23985,BC_B_GEN_OU,TKRC_CSE
11414,23987,SC_GIRLS_OU,BVRW_CSE
11415,23989,EWS_GEN_OU,SNIS_ECE
11416,23990,BC_D_GEN_OU,JBIT_CSE
11417,23991,EWS_GIRLS_OU,JNKR_EEE
11418,23992,BC_D_GEN_OU,BVRI_ECE
11419,23996,BC_B_GEN_UR,CMRK_ECE
11420,23997,BC_D_GIRLS_OU,OUCT_CHE
11421,23998,ST_GEN_OU,VASV_INF
11422,23999,OC_GEN_UR,SIEI_EEE
11423,24001,BC_D_GIRLS_UR,MLRS_CSC
11424,24002,SC_GEN_OU,MGIT_CSE
11425,24003,BC_B_GEN_OU,BVRI_ECE
11426,24004,BC_D_GEN_OU,MLID_CSE
11427,24006,BC_B_GEN_OU,VJIT_CSE
11428,24007,BC_E_GEN_OU,BVRI_AID
11429,24008,EWS_GEN_OU,SRHP_CSE
11430,24012,BC_D_GIRLS_OU,MREC_INF
11431,24015,ST_GIRLS_OU,VMEG_CSE
11432,24016,EWS_GIRLS_OU,CMRG_CSE
11433,24019,ST_GEN_OU,MVSR_ECE
11434,24024,BC_D_GEN_OU,MLID_CSE
11435,24026,SC_GIRLS_OU,BVRW_ECE
11436,24027,ST_GEN_UR,GRRR_INF
11437,24028,SC_GEN_OU,MGIT_CSE
11438,24029,BC_D_GEN_OU,MREC_CSC
11439,24031,BC_D_GIRLS_OU,CMRM_CSE
11440,24032,MUS_GEN_UR,MJCT_ECE
11441,24035,BC_B_GIRLS_OU,GNIT_CSE
11442,24036,BC_A_GEN_OU,MGIT_ECE
11443,24041,BC_B_GIRLS_OU,MRCW_CSE
11444,24042,BC_B_GIRLS_OU,CMRN_CSE
11445,24044,BC_B_GIRLS_OU,BREW_INF
11446,24046,ST_GIRLS_OU,GNTW_CSE
11447,24048,OC_GEN_OU,ANRK_CSE
11448,24050,BC_B_GEN_UR,VMEG_ECE
11449,24051,OC_NCC_GIRLS_OU(57),JNTS_CSE
11450,24053,OC_GEN_OU,MREC_CSD
11451,24059,ST_GEN_UR,GCTC_CSE
11452,24060,OC_GIRLS_OU,SRYS_CSE
11453,24062,BC_B_GEN_UR,BITN_ECE
11454,24063,BC_D_GIRLS_OU,KITS_INF
11455,24065,BC_B_GEN_UR,CMRK_ECE
11456,24067,BC_B_PHH_GEN_OU,CVSR_INF
11457,24068,SC_GIRLS_OU,VMEG_CSM
11458,24069,BC_B_GEN_OU,GNIT_CSE
11459,24070,BC_D_GIRLS_OU,NGIT_CSM
11460,24072,SC_GIRLS_UR,GRRR_INF
11461,24073,OC_GEN_UR,AVNI_CSC
11462,24076,ST_GEN_OU,JNTM_CIV
11463,24077,BC_A_GEN_OU,CBIT_CIV
11464,24079,OC_CAP_GEN_UR(0),MRET_CSE
11465,24080,SC_GEN_UR,CMRG_CSE
11466,24081,BC_B_GEN_OU,IARE_INF
11467,24082,BC_D_GIRLS_OU,IARE_CSI
11468,24084,ST_GEN_OU,NGIT_CSE
11469,24085,OC_GIRLS_UR,SPHN_CSC
11470,24089,EWS_GEN_OU,JBIT_CSE
11471,24090,BC_D_GIRLS_OU,GCTC_CSE
11472,24091,BC_D_GIRLS_OU,GNIT_CSE
11473,24093,BC_B_GEN_OU,MVSR_ECE
11474,24095,BC_B_GEN_OU,KUCE_CSE
11475,24096,EWS_GIRLS_OU,KITS_ECE
11476,24097,EWS_GEN_UR,MRET_CSE
11477,24098,SC_GIRLS_OU,VJEC_INF
11478,24100,BC_B_GIRLS_OU,SNIS_ECE
11479,24101,BC_B_GEN_OU,MRTN_CSM
11480,24102,BC_B_GIRLS_OU,MGIT_ECE
11481,24104,SC_GEN_OU,CVRH_CSD
11482,24107,BC_D_GEN_OU,KITS_ECE
11483,24110,ST_GEN_OU,MREC_CSE
11484,24111,EWS_GIRLS_OU,BREW_ECE
11485,24113,BC_B_GEN_OU,KITS_INF
11486,24114,BC_D_GEN_OU,VJIT_CSE
11487,24117,SC_GEN_OU,MGIT_CSM
11488,24118,BC_B_GEN_UR,CMRG_CSE
11489,24120,OC_GIRLS_UR,NREC_CSM
11490,24127,BC_A_GIRLS_UR,SNIS_ECE
11491,24128,BC_B_GEN_OU,CMRK_ECE
11492,24129,BC_D_GIRLS_OU,CVRH_ECE
11493,24131,BC_B_GIRLS_OU,MREC_CSE
11494,24133,SC_GEN_OU,VJEC_INF
11495,24134,EWS_GEN_OU,MRTN_CSE
11496,24135,OC_GIRLS_OU,SRIW_CSE
11497,24137,BC_B_GEN_OU,MREC_CSC
11498,24138,OC_GIRLS_OU,JNTS_MEC
11499,24140,BC_D_GIRLS_OU,VMEG_ECE
11500,24143,BC_D_GEN_OU,MREC_CSE
11501,24144,OC_GIRLS_UR,CHTS_ECE
11502,24148,OC_CAP_GIRLS_UR(0),VJYA_EEE
11503,24151,BC_A_GIRLS_UR,KITS_INF
11504,24153,BC_B_GEN_UR,TKRC_CSE
11505,24154,MUS_GEN_OU,MJCT_INF
11506,24155,BC_D_GEN_OU,KITS_ECE
11507,24158,ST_GEN_OU,BVRI_ECE
11508,24160,OC_PHV_GIRLS_OU,STLW_CSE
11509,24162,BC_A_GIRLS_OU,MLID_CSE
11510,24165,EWS_GEN_UR,NREC_CSE
11511,24167,BC_D_GEN_OU,CVSR_AI
11512,24169,OC_GEN_UR,GURU_ECE
11513,24172,EWS_GIRLS_OU,MECS_ECE
11514,24173,OC_GEN_OU,MRET_CSE
11515,24174,MUS_GEN_UR,MJCT_ECE
11516,24175,OC_GEN_OU,SRYS_CSM
11517,24176,BC_D_GIRLS_OU,SNIS_ECE
11518,24177,MUS_GEN_OU,MJCT_AID
11519,24185,BC_D_GEN_OU,VMEG_INF
11520,24188,BC_A_GIRLS_OU,BVRI_CSE
11521,24189,MUS_GEN_OU,MJCT_AID
11522,24193,OC_CAP_GIRLS_UR(0),GURU_ECE
11523,24194,BC_D_GEN_OU,IARE_CSI
11524,24195,MUS_GEN_OU,MJCT_INF
11525,24196,OC_PHV_GEN_OU,MRTN_CSE
11526,24197,EWS_GIRLS_OU,MRCW_CSE
11527,24198,SC_GEN_UR,GNIT_CSE
11528,24199,BC_D_GEN_OU,CMRM_CSM
11529,24200,SC_GEN_OU,KUWL_ECE
11530,24201,SC_GIRLS_OU,KUWL_CSE
11531,24203,OC_PHV_GEN_OU,JNTS_MEC
11532,24206,ST_GEN_OU,CMRK_CSE
11533,24211,BC_A_GEN_OU,MVSR_CSE
11534,24214,EWS_GIRLS_UR,SDEW_CSE
11535,24219,OC_GEN_UR,MLRS_INF
11536,24221,OC_GIRLS_OU,MREC_CSD
11537,24224,BC_D_GIRLS_OU,JNTM_CSE
11538,24225,ST_GEN_OU,NGIT_CSE
11539,24226,SC_GEN_UR,MRTN_CSE
11540,24227,EWS_GIRLS_OU,CMRN_CSE
11541,24228,BC_E_GEN_UR,MLRD_CSM
11542,24229,BC_B_GIRLS_OU,IARE_CSM
11543,24232,BC_A_GIRLS_OU,GNTW_INF
11544,24234,BC_B_GIRLS_OU,GNTW_ECE
11545,24235,OC_GEN_OU,VJIT_INF
11546,24236,BC_B_GEN_OU,MECS_CSE
11547,24237,OC_SG_GEN_OU(0),CMRM_CSE
11548,24239,BC_E_GEN_OU,GRRR_ECE
11549,24240,OC_GIRLS_OU,SDEW_CSE
11550,24242,BC_B_GEN_OU,CMRK_CSM
11551,24244,OC_GEN_OU,MLRS_CSD
11552,24246,BC_B_GEN_OU,IARE_CSI
11553,24247,EWS_GEN_OU,IARE_CSI
11554,24249,EWS_GEN_OU,VJIT_INF
11555,24251,OC_GEN_UR,GCTC_CSO
11556,24252,OC_GEN_OU,INDU_CSE
11557,24253,OC_NCC_GIRLS_OU(57),NGIT_CSE
11558,24257,BC_D_GIRLS_OU,VJIT_CSE
11559,24259,SC_GEN_OU,VJEC_INF
11560,24260,OC_PHO_GIRLS_OU,INDU_CSE
11561,24266,BC_B_GIRLS_UR,TKEM_CSE
11562,24268,OC_GEN_OU,SRYS_CSE
11563,24271,BC_B_GIRLS_OU,GURU_CSE
11564,24272,SC_GEN_OU,VJEC_ECE
11565,24273,BC_B_GEN_OU,ACEG_CSE
11566,24274,SC_GIRLS_OU,JNTM_CSE
11567,24275,SC_GEN_OU,CVSR_CSE
11568,24278,BC_E_GIRLS_OU,VJEC_ECE
11569,24279,BC_B_GEN_OU,GCTC_CSE
11570,24282,BC_B_GIRLS_UR,IARE_CSM
11571,24285,OC_CAP_GIRLS_UR(0),GCTC_ECE
11572,24287,BC_B_GEN_OU,GRRR_EEE
11573,24294,BC_B_GIRLS_UR,IARE_INF
11574,24295,OC_GEN_OU,VREC_ECE
11575,24296,BC_B_GIRLS_UR,MREC_CSE
11576,24297,BC_D_GEN_OU,CVSR_INF
11577,24299,OC_GIRLS_OU,CMRN_CSE
11578,24302,BC_A_GIRLS_OU,KMIT_CSE
11579,24303,BC_B_GEN_UR,CVSR_ECE
11580,24304,BC_B_GEN_OU,MREC_CSE
11581,24305,EWS_GEN_OU,VMEG_ECE
11582,24306,BC_B_GEN_OU,GURU_CSE
11583,24310,SC_GIRLS_OU,VJEC_CSM
11584,24311,BC_D_GEN_OU,NGIT_CSM
11585,24316,BC_D_GEN_OU,VMEG_INF
11586,24317,OC_GEN_OU,JNTM_CIV
11587,24318,BC_D_GIRLS_UR,SNIS_ECE
11588,24321,BC_B_GEN_UR,INDU_CSE
11589,24324,OC_GEN_UR,BITN_EEE
11590,24326,BC_D_GIRLS_OU,CMRM_CSE
11591,24327,EWS_GEN_OU,SRHP_CSE
11592,24328,BC_A_GEN_OU,CMRK_CSE
11593,24329,BC_D_GEN_OU,VBIT_CSE
11594,24330,BC_C_GIRLS_OU,KITS_CSE
11595,24333,EWS_GEN_OU,CMRM_CSM
11596,24336,BC_A_GEN_OU,CMRK_CSM
11597,24338,OC_PHO_GIRLS_OU,MRTN_CSE
11598,24342,BC_D_GEN_OU,MREC_CSE
11599,24344,SC_GEN_OU,GRRR_CSM
11600,24345,BC_B_GIRLS_UR,MREW_CSE
11601,24346,EWS_GEN_OU,CMRK_ECE
11602,24348,BC_D_GEN_OU,CBIT_EEE
11603,24349,OC_GEN_OU,GCTC_INF
11604,24350,BC_B_GIRLS_OU,MLID_CSE
11605,24351,BC_B_CAP_GEN_UR(0),VBIT_CSE
11606,24353,BC_D_GIRLS_OU,CMRK_CSM
11607,24355,BC_D_GEN_OU,MLRS_CSE
11608,24356,OC_SG_GEN_OU(0),SRYS_CSE
11609,24358,OC_GEN_OU,MLID_INF
11610,24360,BC_D_CAP_GEN_UR(0),VBIT_CSM
11611,24362,EWS_GIRLS_OU,VBIT_CSE
11612,24363,BC_B_GEN_OU,MREC_CSE
11613,24365,BC_A_GIRLS_OU,IARE_CSE
11614,24366,ST_GIRLS_OU,CBIT_INF
11615,24367,BC_D_GEN_OU,VBIT_CSE
11616,24369,OC_GIRLS_UR,VBIT_CSC
11617,24371,OC_GEN_OU,MLRD_CSM
11618,24372,SC_GEN_OU,CBIT_ECE
11619,24373,BC_B_GIRLS_UR,VMTW_CSE
11620,24375,OC_GEN_UR,VASV_MEC
11621,24376,OC_GIRLS_OU,MRCE_CSE
11622,24377,BC_B_GEN_UR,MGIT_EEE
11623,24380,BC_D_GEN_OU,MREC_INF
11624,24381,BC_D_GEN_OU,GCTC_CSE
11625,24383,BC_D_GEN_UR,MVSR_ECE
11626,24385,BC_D_GIRLS_OU,GCTC_CSE
11627,24386,BC_B_GEN_OU,GCTC_CSE
11628,24388,BC_D_GEN_OU,IARE_ANE
11629,24392,BC_B_GIRLS_OU,MLRD_CSE
11630,24393,BC_E_GEN_OU,VJIT_CSE
11631,24394,BC_E_GEN_OU,CMRK_CSE
11632,24397,OC_GEN_UR,MVSR_MEC
11633,24398,BC_B_GEN_UR,CVSR_ECE
11634,24399,BC_D_GEN_OU,MECS_CSE
11635,24400,SC_GEN_OU,BVRI_CSE
11636,24401,OC_GEN_UR,WESL_CSE
11637,24402,BC_B_GIRLS_OU,NGIT_CSE
11638,24404,BC_B_GIRLS_OU,MLRD_CSE
11639,24406,BC_D_GEN_OU,VASV_EEE
11640,24407,OC_GIRLS_OU,MLID_CSM
11641,24410,BC_B_GEN_OU,JNTH_CHE
11642,24411,BC_D_GIRLS_OU,VMEG_INF
11643,24412,BC_A_GEN_UR,MLRS_CSE
